Wall time,Step,Value
1585120122,375434,0.016870385
1585120149,375634,0.016689938
1585120237,376267,0.016500872
1585120251,376367,0.016915934
1585120299,376700,0.017176511
1585120352,377100,0.016524086
1585120528,378366,0.016918434
1585120602,378899,0.016767997
1585120616,378999,0.016617479
1585120650,379232,0.017014651
1585120703,379632,0.016659688
1585120777,380165,0.016531371
1585120790,380265,0.01698692
1585120824,380498,0.016973522
1585120851,380698,0.01652907
1585120878,380898,0.016842112
